20141225,18,1430,46
20141226,36,1466,66
20141227,48,1514,53
20141228,28,1542,66
20141229,20,1562,69
20130108,8,8,109
20130109,8,16,119
20130110,5,21,117
20130111,20,41,124
20130112,8,49,117
20130113,3,52,127
20130115,3,55,122
20130116,8,63,127
20130125,5,68,114
20130127,10,78,117
20130128,15,93,122
20130129,8,101,135
20130130,10,111,137
20130131,36,147,150
20130201,18,165,157
20130202,8,173,157
20130205,3,176,145
20130207,3,179,137
20130209,5,184,140
20130210,5,189,140
20130213,20,209,132
20130214,23,232,147
20130215,5,237,152
20130218,15,252,137
20130221,3,255,137
20130222,3,258,137
20130223,23,281,142
20130224,18,299,152
20130226,5,304,157
20130301,18,322,155
20130302,3,325,155
20130303,8,333,155
20130304,18,351,155
20130307,15,366,163
20130308,3,369,160
20130309,3,372,155
20130311,3,375,157
20130312,10,385,152
20130317,13,398,145
20130318,5,403,152
20130319,10,413,155
20130321,20,433,170
20130322,25,458,175
20130323,8,466,150
20130327,3,469,168
20130330,8,477,173
20130405,3,480,145
20130406,18,498,155
20130407,8,506,155
20131004,10,516,69
20131201,3,519,56
20131202,25,544,71
20131203,25,569,97
20131204,3,572,97
20131207,3,575,86
20131208,3,578,86
20131209,5,583,86
20131210,5,588,91
20131211,8,596,89
20131214,3,599,81
20131215,5,604,84
20131219,3,607,81
20131221,13,620,81
20131222,15,635,89
20131223,13,648,89
20131224,41,689,89
20131225,41,730,89
20131231,5,735,104
20120101,3,3,114
20120109,3,6,89
20120111,15,21,99
20120116,3,24,91
20120117,3,27,91
20120118,3,30,91
20120119,30,60,117
20120120,64,124,157
20120121,10,134,160
20120122,38,172,183
20120123,13,185,178
20120124,13,198,178
20120126,10,208,178
20120127,20,228,188
20120131,3,231,170
20120202,5,236,165
20120203,3,239,168
20120209,3,242,157
20120210,5,247,157
20120211,8,255,160
20120212,10,265,168
20120213,5,270,168
20120214,5,275,168
20120215,15,290,173
20120217,8,298,168
20120218,13,311,173
20120219,15,326,180
20120220,3,329,173
20120221,30,359,193
20120222,36,395,206
20120223,18,413,198
20120224,3,416,198
20120226,28,444,208
20120227,3,447,201
20120228,5,452,198
20120229,8,460,198
20120301,28,488,216
20120302,13,501,221
20120303,15,516,221
20120304,13,529,226
20120307,18,547,218
20120308,18,565,216
20120312,10,575,201
20120314,8,583,196
20120315,10,593,208
20120316,5,598,203
20120317,15,613,206
20120318,3,616,201
20120319,23,639,208
20120320,23,662,224
20120321,3,665,213
20120327,10,675,190
20120329,8,683,188
20120330,5,688,190
20120331,10,698,185
20120402,3,701,178
20120406,10,711,175
20120407,13,724,183
20121017,3,727,0
20121024,5,732,3
20121026,28,760,23
20121112,3,763,23
20121114,3,766,0
20121125,28,794,66
20121126,10,804,66
20121129,5,809,61
20121201,25,834,69
20121202,8,842,84
20121203,23,865,81
20121204,3,868,89
20121205,13,881,97
20121206,15,896,102
20121207,13,909,104
20121208,33,942,84
20121209,15,957,124
20121210,5,962,117
20121211,25,987,124
20121212,5,992,122
20121213,8,1000,109
20121214,8,1008,109
20121215,5,1013,109
20121216,5,1018,102
20121217,41,1059,102
20121218,13,1072,137
20121219,3,1075,137
20121223,10,1085,127
20121224,36,1121,112
20121225,13,1134,127
20121227,8,1142,127
20121228,8,1150,124
20121229,3,1153,122
20110103,10,10,173
20110105,13,23,175
20110106,10,33,180
20110109,3,36,170
20110110,3,39,168
20110111,8,47,173
20110113,13,60,175
20110114,18,78,188
20110115,5,83,183
20110116,10,93,193
20110117,20,113,203
20110118,18,131,211
20110119,30,161,229
20110120,8,169,224
20110121,10,179,216
20110122,20,199,229
20110123,3,202,224
20110124,13,215,229
20110126,3,218,218
20110131,3,221,198
20110201,3,224,203
20110205,10,234,198
20110206,5,239,208
20110207,15,254,221
20110208,13,267,224
20110210,3,270,216
20110211,5,275,208
20110217,15,290,198
20110218,10,300,206
20110219,3,303,203
20110220,23,326,213
20110221,38,364,234
20110222,5,369,226
20110223,10,379,231
20110224,5,384,226
20110225,10,394,229
20110226,10,404,236
20110303,15,419,229
20110304,20,439,231
20110305,3,442,229
20110306,36,478,257
20110307,10,488,251
20110308,8,496,249
20110309,13,509,259
20110310,5,514,254
20110311,15,529,249
20110312,3,532,244
20110315,13,545,244
20110316,10,555,246
20110317,43,598,272
20110320,8,606,259
20110321,15,621,264
20110322,15,636,267
20110323,56,692,302
20110325,13,705,287
20110326,18,723,287
20110327,13,736,290
20110328,20,756,295
20110329,13,769,295
20110330,25,794,312
20110331,18,812,310
20110403,10,822,274
20111012,3,825,0
20111013,10,835,0
20111102,3,838,0
20111107,8,846,3
20111114,8,854,23
20111118,33,887,15
20111119,33,920,36
20111120,3,923,33
20111123,3,926,64
20111124,5,931,64
20111126,8,939,64
20111201,5,944,56
20111203,5,949,56
20111204,3,952,56
20111205,3,955,56
20111208,5,960,56
20111214,3,963,56
20111215,3,966,61
20111216,8,974,61
20111222,8,982,64
20111228,13,995,58
20111229,30,1025,89
20111230,30,1055,89
20111231,25,1080,112
20100101,23,23,84
20100102,25,48,99
20100103,8,56,99
20100104,5,61,97
20100105,8,69,94
20100106,25,94,112
20100107,3,97,107
20100113,3,100,94
20100119,10,110,91
20100120,5,115,97
20100121,8,123,102
20100122,15,138,104
20100123,43,181,127
20100124,51,232,155
20100125,15,247,157
20100126,10,257,152
20100127,13,270,152
20100128,8,278,150
20100131,3,281,130
20100201,46,327,157
20100202,3,330,152
20100203,3,333,147
20100204,13,346,152
20100205,13,359,155
20100206,18,377,160
20100211,15,392,145
20100212,13,405,147
20100213,25,430,160
20100215,3,433,152
20100216,5,438,155
20100220,10,448,142
20100221,3,451,140
20100225,23,474,155
20100226,3,477,155
20100303,3,480,140
20100304,3,483,135
20100305,3,486,135
20100308,5,491,130
20100310,3,494,130
20100314,5,499,127
20100323,15,514,114
20100326,15,529,132
20100327,13,542,132
20100331,41,583,157
20100401,3,586,150
20100402,25,611,163
20100403,18,629,165
20100404,20,649,188
20101025,41,690,5
20101028,18,708,13
20101101,15,723,0
20101109,10,733,0
20101110,13,746,0
20101115,20,766,8
20101116,15,781,13
20101117,15,796,18
20101118,15,811,15
20101122,41,852,38
20101124,23,875,58
20101125,25,900,51
20101126,5,905,51
20101128,10,915,51
20101129,5,920,53
20101201,3,923,112
20101202,15,938,112
20101203,25,963,112
20101204,13,976,145
20101205,3,979,137
20101207,10,989,64
20101209,8,997,64
20101210,5,1002,140
20101211,15,1017,145
20101212,5,1022,145
20101213,3,1025,142
20101215,28,1053,157
20101216,5,1058,155
20101217,3,1061,147
20101218,3,1064,142
20101219,10,1074,150
20101220,43,1117,173
20101221,5,1122,168
20101223,18,1140,168
20101227,10,1150,163
20101228,13,1163,168
20101229,18,1181,175
20101230,18,1199,178
20101231,5,1204,180
20090101,18,18,142
20090102,23,41,147
20090103,25,66,157
20090106,15,81,155
20090107,38,119,190
20090108,10,129,175
20090109,15,144,173
20090111,30,174,185
20090112,18,192,193
20090113,5,197,183
20090123,13,210,160
20090124,3,213,163
20090125,30,243,183
20090126,13,256,188
20090127,5,261,185
20090128,15,276,188
20090129,18,294,190
20090203,3,297,173
20090207,10,307,170
20090209,3,310,165
20090210,13,323,163
20090211,5,328,168
20090212,15,343,170
20090213,5,348,175
20090214,3,351,1689
20090215,15,366,173
20090217,10,376,173
20090218,33,409,188
20090219,23,432,190
20090221,15,447,185
20090223,3,450,175
20090224,8,458,183
20090225,8,466,183
20090226,20,486,188
20090227,18,504,201
20090303,5,509,180
20090304,3,512,178
20090305,10,522,180
20090306,25,547,193
20090307,8,555,190
20090308,3,558,190
20090309,13,571,198
20090310,5,576,196
20090311,13,589,196
20090316,15,604,188
20090317,15,619,193
20090318,3,622,193
20090322,5,627,178
20090323,3,630,175
20090324,10,640,183
20090325,15,655,193
20090326,53,708,229
20090327,3,711,216
20090328,3,714,208
20090329,33,747,234
20090330,18,765,239
20090331,23,788,246
20090401,33,821,254
20090402,18,839,251
20090403,25,864,262
20090404,10,874,254
20090405,3,877,241
20091124,25,902,38
20091202,10,912,30
20091208,10,922,38
20091210,3,925,41
20091212,8,933,41
20091213,36,969,66
20091214,18,987,74
20091215,15,1002,69
20091217,8,1010,66
20091218,8,1018,69
20091220,3,1021,66
20091221,5,1026,64
20091222,3,1029,66
20091223,3,1032,66
20091224,5,1037,66
20091230,8,1045,64
20091231,13,1058,64
